utc,total,terrestrial,cosmic,thunderstorm
2021-08-05 06:17:38,89.0,73.0,11.0,5.0
2021-08-05 06:17:39,81.0,72.0,6.0,3.0
2021-08-05 06:17:40,91.0,79.0,8.0,4.0
2021-08-05 06:17:41,75.0,67.0,6.0,2.0
2021-08-05 06:17:42,96.0,88.0,3.0,5.0
2021-08-05 06:17:43,86.0,75.0,9.0,2.0
2021-08-05 06:17:44,84.0,74.0,6.0,4.0
2021-08-05 06:17:45,80.0,72.0,4.0,4.0
2021-08-05 06:17:46,110.0,97.0,8.0,5.0
2021-08-05 06:17:47,85.0,72.0,10.0,3.0
2021-08-05 06:17:48,104.0,95.0,8.0,1.0
2021-08-05 06:17:49,89.0,77.0,7.0,5.0
2021-08-05 06:17:50,89.0,79.0,5.0,5.0
2021-08-05 06:17:51,81.0,71.0,6.0,4.0
2021-08-05 06:17:52,100.0,88.0,7.0,5.0
2021-08-05 06:17:53,102.0,88.0,8.0,6.0
2021-08-05 06:17:54,78.0,69.0,5.0,4.0
2021-08-05 06:17:55,105.0,92.0,7.0,6.0
2021-08-05 06:17:56,80.0,75.0,4.0,1.0
2021-08-05 06:17:57,81.0,74.0,5.0,2.0
2021-08-05 06:17:58,95.0,87.0,6.0,2.0
2021-08-05 06:17:59,99.0,88.0,5.0,6.0
2021-08-05 06:18:00,90.0,81.0,4.0,5.0
2021-08-05 06:18:01,104.0,92.0,9.0,3.0
2021-08-05 06:18:02,100.0,90.0,6.0,4.0
2021-08-05 06:18:03,99.0,91.0,6.0,2.0
2021-08-05 06:18:04,98.0,87.0,6.0,5.0
2021-08-05 06:18:05,85.0,76.0,7.0,2.0
2021-08-05 06:18:06,87.0,80.0,5.0,2.0
2021-08-05 06:18:07,94.0,78.0,11.0,5.0
2021-08-05 06:18:08,90.0,80.0,7.0,3.0
2021-08-05 06:18:09,87.0,82.0,2.0,3.0
2021-08-05 06:18:10,83.0,72.0,4.0,7.0
2021-08-05 06:18:11,87.0,81.0,2.0,4.0
2021-08-05 06:18:12,100.0,91.0,4.0,5.0
2021-08-05 06:18:13,110.0,104.0,5.0,1.0
2021-08-05 06:18:14,91.0,84.0,5.0,2.0
2021-08-05 06:18:15,106.0,93.0,9.0,4.0
2021-08-05 06:18:16,77.0,69.0,6.0,2.0
2021-08-05 06:18:17,79.0,72.0,5.0,2.0
2021-08-05 06:18:18,97.0,84.0,7.0,6.0
2021-08-05 06:18:19,83.0,77.0,4.0,2.0
2021-08-05 06:18:20,96.0,88.0,5.0,3.0
2021-08-05 06:18:21,86.0,79.0,7.0,0.0
2021-08-05 06:18:22,101.0,89.0,9.0,3.0
2021-08-05 06:18:23,84.0,72.0,8.0,4.0
2021-08-05 06:18:24,81.0,72.0,8.0,1.0
2021-08-05 06:18:25,92.0,76.0,10.0,6.0
2021-08-05 06:18:26,85.0,77.0,5.0,3.0
2021-08-05 06:18:27,98.0,85.0,8.0,5.0
2021-08-05 06:18:28,93.0,82.0,6.0,5.0
2021-08-05 06:18:29,101.0,86.0,10.0,5.0
2021-08-05 06:18:30,83.0,74.0,3.0,6.0
2021-08-05 06:18:31,91.0,82.0,1.0,8.0
2021-08-05 06:18:32,82.0,71.0,9.0,2.0
2021-08-05 06:18:33,95.0,84.0,5.0,6.0
2021-08-05 06:18:34,103.0,90.0,5.0,8.0
2021-08-05 06:18:35,91.0,76.0,5.0,10.0
2021-08-05 06:18:36,85.0,76.0,6.0,3.0
2021-08-05 06:18:37,103.0,89.0,5.0,9.0
2021-08-05 06:18:38,112.0,97.0,11.0,4.0
2021-08-05 06:18:39,79.0,67.0,7.0,5.0
2021-08-05 06:18:40,86.0,76.0,7.0,3.0
2021-08-05 06:18:41,92.0,80.0,4.0,8.0
2021-08-05 06:18:42,103.0,93.0,5.0,5.0
2021-08-05 06:18:43,108.0,95.0,9.0,4.0
2021-08-05 06:18:44,96.0,89.0,7.0,0.0
2021-08-05 06:18:45,112.0,96.0,10.0,6.0
2021-08-05 06:18:46,101.0,92.0,3.0,6.0
2021-08-05 06:18:47,100.0,86.0,7.0,7.0
2021-08-05 06:18:48,94.0,86.0,5.0,3.0
2021-08-05 06:18:49,105.0,94.0,4.0,7.0
2021-08-05 06:18:50,102.0,90.0,10.0,2.0
2021-08-05 06:18:51,107.0,100.0,4.0,3.0
2021-08-05 06:18:52,92.0,82.0,7.0,3.0
2021-08-05 06:18:53,87.0,73.0,7.0,7.0
2021-08-05 06:18:54,108.0,89.0,13.0,6.0
2021-08-05 06:18:55,96.0,86.0,6.0,4.0
2021-08-05 06:18:56,103.0,95.0,4.0,4.0
2021-08-05 06:18:57,78.0,65.0,7.0,6.0
2021-08-05 06:18:58,79.0,70.0,6.0,3.0
2021-08-05 06:18:59,102.0,90.0,7.0,5.0
2021-08-05 06:19:00,96.0,86.0,6.0,4.0
2021-08-05 06:19:01,98.0,81.0,10.0,7.0
2021-08-05 06:19:02,88.0,79.0,6.0,3.0
2021-08-05 06:19:03,80.0,71.0,4.0,5.0
2021-08-05 06:19:04,91.0,80.0,5.0,6.0
2021-08-05 06:19:05,84.0,73.0,8.0,3.0
2021-08-05 06:19:06,93.0,86.0,3.0,4.0
2021-08-05 06:19:07,92.0,85.0,6.0,1.0
2021-08-05 06:19:08,99.0,84.0,8.0,7.0
2021-08-05 06:19:09,97.0,85.0,8.0,4.0
2021-08-05 06:19:10,89.0,77.0,11.0,1.0
2021-08-05 06:19:11,86.0,78.0,4.0,4.0
2021-08-05 06:19:12,105.0,93.0,7.0,5.0
2021-08-05 06:19:13,90.0,86.0,3.0,1.0
2021-08-05 06:19:14,76.0,69.0,3.0,4.0
2021-08-05 06:19:15,105.0,94.0,7.0,4.0
2021-08-05 06:19:16,89.0,77.0,3.0,9.0
2021-08-05 06:19:17,96.0,85.0,4.0,7.0
2021-08-05 06:19:18,84.0,79.0,2.0,3.0
2021-08-05 06:19:19,94.0,79.0,8.0,7.0
2021-08-05 06:19:20,101.0,89.0,12.0,0.0
2021-08-05 06:19:21,79.0,73.0,6.0,0.0
2021-08-05 06:19:22,108.0,98.0,5.0,5.0
2021-08-05 06:19:23,95.0,86.0,4.0,5.0
2021-08-05 06:19:24,105.0,95.0,10.0,0.0
2021-08-05 06:19:25,88.0,81.0,4.0,3.0
2021-08-05 06:19:26,105.0,92.0,8.0,5.0
2021-08-05 06:19:27,110.0,99.0,5.0,6.0
2021-08-05 06:19:28,89.0,79.0,7.0,3.0
2021-08-05 06:19:29,88.0,74.0,9.0,5.0
2021-08-05 06:19:30,95.0,76.0,8.0,11.0
2021-08-05 06:19:31,107.0,102.0,4.0,1.0
2021-08-05 06:19:32,90.0,79.0,10.0,1.0
2021-08-05 06:19:33,95.0,84.0,7.0,4.0
2021-08-05 06:19:34,102.0,92.0,7.0,3.0
2021-08-05 06:19:35,90.0,82.0,4.0,4.0
2021-08-05 06:19:36,86.0,76.0,9.0,1.0
2021-08-05 06:19:37,86.0,78.0,5.0,3.0
2021-08-05 06:19:38,97.0,90.0,4.0,3.0
2021-08-05 06:19:39,76.0,68.0,5.0,3.0
2021-08-05 06:19:40,88.0,78.0,7.0,3.0
2021-08-05 06:19:41,104.0,92.0,5.0,7.0
2021-08-05 06:19:42,98.0,86.0,9.0,3.0
2021-08-05 06:19:43,110.0,103.0,5.0,2.0
2021-08-05 06:19:44,104.0,86.0,11.0,7.0
2021-08-05 06:19:45,106.0,94.0,6.0,6.0
2021-08-05 06:19:46,89.0,80.0,5.0,4.0
2021-08-05 06:19:47,81.0,71.0,7.0,3.0
2021-08-05 06:19:48,90.0,82.0,4.0,4.0
2021-08-05 06:19:49,95.0,84.0,6.0,5.0
2021-08-05 06:19:50,91.0,84.0,1.0,6.0
2021-08-05 06:19:51,96.0,86.0,3.0,7.0
2021-08-05 06:19:52,109.0,100.0,4.0,5.0
2021-08-05 06:19:53,80.0,76.0,2.0,2.0
2021-08-05 06:19:54,96.0,83.0,7.0,6.0
2021-08-05 06:19:55,88.0,81.0,4.0,3.0
2021-08-05 06:19:56,93.0,80.0,11.0,2.0
2021-08-05 06:19:57,87.0,79.0,7.0,1.0
2021-08-05 06:19:58,93.0,86.0,3.0,4.0
2021-08-05 06:19:59,95.0,83.0,7.0,5.0
2021-08-05 06:20:00,98.0,86.0,10.0,2.0
2021-08-05 06:20:01,102.0,92.0,5.0,5.0
2021-08-05 06:20:02,98.0,84.0,12.0,2.0
2021-08-05 06:20:03,100.0,89.0,6.0,5.0
2021-08-05 06:20:04,89.0,79.0,5.0,5.0
2021-08-05 06:20:05,113.0,100.0,5.0,8.0
2021-08-05 06:20:06,95.0,82.0,6.0,7.0
2021-08-05 06:20:07,113.0,102.0,8.0,3.0
2021-08-05 06:20:08,80.0,69.0,7.0,4.0
2021-08-05 06:20:09,98.0,90.0,4.0,4.0
2021-08-05 06:20:10,102.0,97.0,0.0,5.0
2021-08-05 06:20:11,89.0,81.0,5.0,3.0
2021-08-05 06:20:12,89.0,79.0,2.0,8.0
2021-08-05 06:20:13,95.0,82.0,7.0,6.0
2021-08-05 06:20:14,96.0,85.0,6.0,5.0
2021-08-05 06:20:15,107.0,98.0,5.0,4.0
2021-08-05 06:20:16,93.0,81.0,10.0,2.0
2021-08-05 06:20:17,101.0,84.0,8.0,9.0
2021-08-05 06:20:18,105.0,94.0,8.0,3.0
2021-08-05 06:20:19,105.0,92.0,7.0,6.0
2021-08-05 06:20:20,100.0,90.0,8.0,2.0
2021-08-05 06:20:21,94.0,80.0,6.0,8.0
2021-08-05 06:20:22,111.0,105.0,5.0,1.0
2021-08-05 06:20:23,86.0,75.0,6.0,5.0
2021-08-05 06:20:24,92.0,83.0,6.0,3.0
2021-08-05 06:20:25,105.0,91.0,10.0,4.0
2021-08-05 06:20:26,89.0,82.0,5.0,2.0
2021-08-05 06:20:27,80.0,69.0,8.0,3.0
2021-08-05 06:20:28,80.0,72.0,5.0,3.0
2021-08-05 06:20:29,94.0,80.0,5.0,9.0
2021-08-05 06:20:30,81.0,74.0,5.0,2.0
2021-08-05 06:20:31,102.0,91.0,7.0,4.0
2021-08-05 06:20:32,120.0,106.0,7.0,7.0
2021-08-05 06:20:33,108.0,99.0,6.0,3.0
2021-08-05 06:20:34,118.0,102.0,11.0,5.0
2021-08-05 06:20:35,102.0,92.0,8.0,2.0
2021-08-05 06:20:36,104.0,99.0,3.0,2.0
2021-08-05 06:20:37,79.0,65.0,10.0,4.0
2021-08-05 06:20:38,110.0,101.0,7.0,2.0
2021-08-05 06:20:39,100.0,91.0,5.0,4.0
2021-08-05 06:20:40,110.0,99.0,7.0,4.0
2021-08-05 06:20:41,100.0,92.0,5.0,3.0
2021-08-05 06:20:42,105.0,91.0,11.0,3.0
2021-08-05 06:20:43,111.0,97.0,7.0,7.0
2021-08-05 06:20:44,102.0,92.0,8.0,2.0
2021-08-05 06:20:45,86.0,79.0,6.0,1.0
2021-08-05 06:20:46,88.0,79.0,4.0,5.0
2021-08-05 06:20:47,82.0,73.0,7.0,2.0
2021-08-05 06:20:48,91.0,79.0,6.0,6.0
2021-08-05 06:20:49,94.0,79.0,10.0,5.0
2021-08-05 06:20:50,97.0,79.0,11.0,7.0
2021-08-05 06:20:51,101.0,85.0,5.0,11.0
2021-08-05 06:20:52,93.0,83.0,6.0,4.0
2021-08-05 06:20:53,101.0,87.0,9.0,5.0
2021-08-05 06:20:54,91.0,78.0,6.0,7.0
2021-08-05 06:20:55,107.0,96.0,9.0,2.0
2021-08-05 06:20:56,79.0,71.0,4.0,4.0
2021-08-05 06:20:57,87.0,78.0,6.0,3.0
2021-08-05 06:20:58,87.0,79.0,5.0,3.0
2021-08-05 06:20:59,92.0,85.0,2.0,5.0
2021-08-05 06:21:00,101.0,92.0,4.0,5.0
2021-08-05 06:21:01,81.0,75.0,2.0,4.0
2021-08-05 06:21:02,89.0,84.0,4.0,1.0
2021-08-05 06:21:03,114.0,103.0,8.0,3.0
2021-08-05 06:21:04,94.0,79.0,9.0,6.0
2021-08-05 06:21:05,79.0,74.0,4.0,1.0
2021-08-05 06:21:06,89.0,77.0,8.0,4.0
2021-08-05 06:21:07,99.0,84.0,7.0,8.0
2021-08-05 06:21:08,85.0,73.0,9.0,3.0
2021-08-05 06:21:09,101.0,89.0,8.0,4.0
2021-08-05 06:21:10,89.0,82.0,6.0,1.0
2021-08-05 06:21:11,96.0,84.0,8.0,4.0
2021-08-05 06:21:12,71.0,58.0,9.0,4.0
2021-08-05 06:21:13,115.0,96.0,10.0,9.0
2021-08-05 06:21:14,97.0,84.0,6.0,7.0
2021-08-05 06:21:15,95.0,83.0,8.0,4.0
2021-08-05 06:21:16,97.0,88.0,7.0,2.0
2021-08-05 06:21:17,113.0,106.0,5.0,2.0
2021-08-05 06:21:18,101.0,87.0,9.0,5.0
2021-08-05 06:21:19,95.0,84.0,8.0,3.0
2021-08-05 06:21:20,85.0,78.0,3.0,4.0
2021-08-05 06:21:21,99.0,88.0,7.0,4.0
2021-08-05 06:21:22,84.0,77.0,3.0,4.0
2021-08-05 06:21:23,100.0,92.0,3.0,5.0
2021-08-05 06:21:24,101.0,79.0,12.0,10.0
2021-08-05 06:21:25,95.0,77.0,11.0,7.0
2021-08-05 06:21:26,93.0,78.0,8.0,7.0
2021-08-05 06:21:27,95.0,90.0,4.0,1.0
2021-08-05 06:21:28,103.0,93.0,9.0,1.0
2021-08-05 06:21:29,108.0,93.0,10.0,5.0
2021-08-05 06:21:30,95.0,83.0,8.0,4.0
2021-08-05 06:21:31,84.0,73.0,9.0,2.0
2021-08-05 06:21:32,101.0,92.0,7.0,2.0
2021-08-05 06:21:33,80.0,72.0,5.0,3.0
2021-08-05 06:21:34,77.0,65.0,6.0,6.0
2021-08-05 06:21:35,76.0,62.0,9.0,5.0
2021-08-05 06:21:36,86.0,76.0,8.0,2.0
2021-08-05 06:21:37,96.0,85.0,8.0,3.0
2021-08-05 06:21:38,88.0,81.0,6.0,1.0
2021-08-05 06:21:39,83.0,76.0,3.0,4.0
2021-08-05 06:21:40,111.0,99.0,6.0,6.0
2021-08-05 06:21:41,94.0,85.0,6.0,3.0
2021-08-05 06:21:42,96.0,86.0,8.0,2.0
2021-08-05 06:21:43,100.0,94.0,5.0,1.0
2021-08-05 06:21:44,79.0,70.0,5.0,4.0
2021-08-05 06:21:45,102.0,94.0,6.0,2.0
2021-08-05 06:21:46,98.0,92.0,1.0,5.0
2021-08-05 06:21:47,84.0,74.0,6.0,4.0
2021-08-05 06:21:48,95.0,83.0,8.0,4.0
2021-08-05 06:21:49,70.0,64.0,4.0,2.0
2021-08-05 06:21:50,93.0,82.0,7.0,4.0
2021-08-05 06:21:51,104.0,98.0,4.0,2.0
2021-08-05 06:21:52,79.0,70.0,7.0,2.0
2021-08-05 06:21:53,87.0,78.0,4.0,5.0
2021-08-05 06:21:54,104.0,90.0,5.0,9.0
2021-08-05 06:21:55,94.0,81.0,6.0,7.0
2021-08-05 06:21:56,99.0,87.0,5.0,7.0
2021-08-05 06:21:57,112.0,98.0,5.0,9.0
2021-08-05 06:21:58,115.0,97.0,13.0,5.0
2021-08-05 06:21:59,101.0,88.0,8.0,5.0
2021-08-05 06:22:00,97.0,85.0,9.0,3.0
2021-08-05 06:22:01,89.0,79.0,5.0,5.0
2021-08-05 06:22:02,93.0,83.0,3.0,7.0
2021-08-05 06:22:03,88.0,77.0,7.0,4.0
2021-08-05 06:22:04,88.0,74.0,9.0,5.0
2021-08-05 06:22:05,113.0,102.0,6.0,5.0
2021-08-05 06:22:06,108.0,97.0,6.0,5.0
2021-08-05 06:22:07,100.0,87.0,9.0,4.0
2021-08-05 06:22:08,95.0,87.0,4.0,4.0
2021-08-05 06:22:09,109.0,99.0,7.0,3.0
2021-08-05 06:22:10,88.0,77.0,7.0,4.0
2021-08-05 06:22:11,79.0,69.0,7.0,3.0
2021-08-05 06:22:12,88.0,78.0,7.0,3.0
2021-08-05 06:22:13,87.0,76.0,3.0,8.0
2021-08-05 06:22:14,90.0,81.0,6.0,3.0
2021-08-05 06:22:15,96.0,81.0,10.0,5.0
2021-08-05 06:22:16,91.0,81.0,5.0,5.0
2021-08-05 06:22:17,94.0,86.0,6.0,2.0
2021-08-05 06:22:18,122.0,111.0,6.0,5.0
2021-08-05 06:22:19,96.0,86.0,5.0,5.0
2021-08-05 06:22:20,82.0,72.0,6.0,4.0
2021-08-05 06:22:21,89.0,82.0,4.0,3.0
2021-08-05 06:22:22,111.0,102.0,4.0,5.0
2021-08-05 06:22:23,94.0,82.0,7.0,5.0
2021-08-05 06:22:24,87.0,81.0,4.0,2.0
2021-08-05 06:22:25,102.0,92.0,6.0,4.0
2021-08-05 06:22:26,100.0,90.0,7.0,3.0
2021-08-05 06:22:27,96.0,91.0,4.0,1.0
2021-08-05 06:22:28,98.0,85.0,8.0,5.0
2021-08-05 06:22:29,94.0,85.0,3.0,6.0
2021-08-05 06:22:30,84.0,75.0,6.0,3.0
2021-08-05 06:22:31,93.0,86.0,4.0,3.0
2021-08-05 06:22:32,82.0,74.0,3.0,5.0
2021-08-05 06:22:33,117.0,107.0,5.0,5.0
2021-08-05 06:22:34,114.0,104.0,7.0,3.0
2021-08-05 06:22:35,82.0,77.0,4.0,1.0
2021-08-05 06:22:36,92.0,75.0,14.0,3.0
2021-08-05 06:22:37,102.0,91.0,7.0,4.0
2021-08-05 06:22:38,119.0,105.0,8.0,6.0
2021-08-05 06:22:39,113.0,92.0,13.0,8.0
2021-08-05 06:22:40,91.0,83.0,4.0,4.0
2021-08-05 06:22:41,90.0,75.0,8.0,7.0
2021-08-05 06:22:42,94.0,86.0,5.0,3.0
2021-08-05 06:22:43,99.0,87.0,7.0,5.0
2021-08-05 06:22:44,91.0,80.0,4.0,7.0
2021-08-05 06:22:45,93.0,86.0,5.0,2.0
2021-08-05 06:22:46,96.0,87.0,5.0,4.0
2021-08-05 06:22:47,78.0,69.0,6.0,3.0
2021-08-05 06:22:48,96.0,91.0,2.0,3.0
2021-08-05 06:22:49,101.0,83.0,4.0,14.0
2021-08-05 06:22:50,111.0,98.0,10.0,3.0
2021-08-05 06:22:51,116.0,101.0,5.0,10.0
2021-08-05 06:22:52,109.0,94.0,6.0,9.0
2021-08-05 06:22:53,112.0,101.0,9.0,2.0
2021-08-05 06:22:54,94.0,88.0,3.0,3.0
2021-08-05 06:22:55,78.0,72.0,5.0,1.0
2021-08-05 06:22:56,87.0,80.0,4.0,3.0
2021-08-05 06:22:57,80.0,71.0,3.0,6.0
2021-08-05 06:22:58,74.0,64.0,4.0,6.0
2021-08-05 06:22:59,102.0,89.0,7.0,6.0
2021-08-05 06:23:00,97.0,90.0,4.0,3.0
2021-08-05 06:23:01,82.0,76.0,4.0,2.0
2021-08-05 06:23:02,85.0,72.0,10.0,3.0
2021-08-05 06:23:03,108.0,92.0,9.0,7.0
2021-08-05 06:23:04,107.0,98.0,5.0,4.0
2021-08-05 06:23:05,90.0,74.0,10.0,6.0
2021-08-05 06:23:06,90.0,82.0,3.0,5.0
2021-08-05 06:23:07,116.0,105.0,6.0,5.0
2021-08-05 06:23:08,99.0,89.0,6.0,4.0
2021-08-05 06:23:09,99.0,85.0,10.0,4.0
2021-08-05 06:23:10,93.0,83.0,6.0,4.0
2021-08-05 06:23:11,89.0,78.0,8.0,3.0
2021-08-05 06:23:12,120.0,109.0,4.0,7.0
2021-08-05 06:23:13,81.0,72.0,4.0,5.0
2021-08-05 06:23:14,78.0,72.0,3.0,3.0
2021-08-05 06:23:15,100.0,90.0,7.0,3.0
2021-08-05 06:23:16,109.0,100.0,7.0,2.0
2021-08-05 06:23:17,90.0,83.0,4.0,3.0
2021-08-05 06:23:18,84.0,68.0,11.0,5.0
2021-08-05 06:23:19,103.0,92.0,6.0,5.0
2021-08-05 06:23:20,96.0,89.0,3.0,4.0
2021-08-05 06:23:21,90.0,83.0,2.0,5.0
2021-08-05 06:23:22,102.0,86.0,12.0,4.0
2021-08-05 06:23:23,92.0,80.0,7.0,5.0
2021-08-05 06:23:24,79.0,65.0,8.0,6.0
2021-08-05 06:23:25,94.0,83.0,8.0,3.0
2021-08-05 06:23:26,76.0,62.0,9.0,5.0
2021-08-05 06:23:27,92.0,79.0,3.0,10.0
2021-08-05 06:23:28,92.0,79.0,8.0,5.0
2021-08-05 06:23:29,91.0,83.0,5.0,3.0
2021-08-05 06:23:30,94.0,86.0,5.0,3.0
2021-08-05 06:23:31,98.0,86.0,8.0,4.0
2021-08-05 06:23:32,81.0,74.0,6.0,1.0
2021-08-05 06:23:33,80.0,69.0,7.0,4.0
2021-08-05 06:23:34,89.0,84.0,3.0,2.0
2021-08-05 06:23:35,114.0,108.0,1.0,5.0
2021-08-05 06:23:36,87.0,79.0,3.0,5.0
2021-08-05 06:23:37,85.0,78.0,4.0,3.0
2021-08-05 06:23:38,96.0,82.0,12.0,2.0
2021-08-05 06:23:39,95.0,83.0,6.0,6.0
2021-08-05 06:23:40,92.0,82.0,7.0,3.0
2021-08-05 06:23:41,106.0,92.0,11.0,3.0
2021-08-05 06:23:42,90.0,81.0,3.0,6.0
2021-08-05 06:23:43,95.0,85.0,6.0,4.0
2021-08-05 06:23:44,90.0,78.0,6.0,6.0
2021-08-05 06:23:45,98.0,86.0,9.0,3.0
2021-08-05 06:23:46,112.0,102.0,3.0,7.0
2021-08-05 06:23:47,88.0,77.0,7.0,4.0
2021-08-05 06:23:48,105.0,94.0,9.0,2.0
2021-08-05 06:23:49,112.0,97.0,10.0,5.0
2021-08-05 06:23:50,95.0,89.0,4.0,2.0
2021-08-05 06:23:51,92.0,83.0,7.0,2.0
2021-08-05 06:23:52,102.0,88.0,6.0,8.0
2021-08-05 06:23:53,92.0,77.0,10.0,5.0
2021-08-05 06:23:54,116.0,96.0,14.0,6.0
2021-08-05 06:23:55,102.0,94.0,5.0,3.0
2021-08-05 06:23:56,89.0,83.0,4.0,2.0
2021-08-05 06:23:57,102.0,90.0,9.0,3.0
2021-08-05 06:23:58,94.0,80.0,9.0,5.0
2021-08-05 06:23:59,95.0,83.0,9.0,3.0
2021-08-05 06:24:00,97.0,90.0,4.0,3.0
2021-08-05 06:24:01,86.0,79.0,4.0,3.0
2021-08-05 06:24:02,89.0,75.0,7.0,7.0
2021-08-05 06:24:03,93.0,82.0,5.0,6.0
2021-08-05 06:24:04,93.0,85.0,4.0,4.0
2021-08-05 06:24:05,93.0,91.0,1.0,1.0
2021-08-05 06:24:06,109.0,95.0,9.0,5.0
2021-08-05 06:24:07,98.0,82.0,8.0,8.0
2021-08-05 06:24:08,92.0,78.0,9.0,5.0
2021-08-05 06:24:09,98.0,86.0,6.0,6.0
2021-08-05 06:24:10,104.0,92.0,9.0,3.0
2021-08-05 06:24:11,89.0,79.0,7.0,3.0
2021-08-05 06:24:12,106.0,90.0,9.0,7.0
2021-08-05 06:24:13,95.0,86.0,9.0,0.0
2021-08-05 06:24:14,94.0,87.0,4.0,3.0
2021-08-05 06:24:15,93.0,81.0,7.0,5.0
2021-08-05 06:24:16,101.0,87.0,6.0,8.0
2021-08-05 06:24:17,99.0,91.0,6.0,2.0
2021-08-05 06:24:18,91.0,76.0,5.0,10.0
2021-08-05 06:24:19,95.0,85.0,7.0,3.0
2021-08-05 06:24:20,102.0,91.0,3.0,8.0
2021-08-05 06:24:21,88.0,80.0,1.0,7.0
2021-08-05 06:24:22,101.0,89.0,5.0,7.0
2021-08-05 06:24:23,94.0,85.0,5.0,4.0
2021-08-05 06:24:24,92.0,82.0,5.0,5.0
2021-08-05 06:24:25,94.0,86.0,4.0,4.0
2021-08-05 06:24:26,85.0,73.0,6.0,6.0
2021-08-05 06:24:27,103.0,94.0,8.0,1.0
2021-08-05 06:24:28,101.0,84.0,9.0,8.0
2021-08-05 06:24:29,111.0,100.0,6.0,5.0
2021-08-05 06:24:30,107.0,95.0,6.0,6.0
2021-08-05 06:24:31,91.0,83.0,3.0,5.0
2021-08-05 06:24:32,110.0,94.0,9.0,7.0
2021-08-05 06:24:33,84.0,79.0,2.0,3.0
2021-08-05 06:24:34,95.0,81.0,5.0,9.0
2021-08-05 06:24:35,94.0,85.0,5.0,4.0
2021-08-05 06:24:36,80.0,70.0,5.0,5.0
2021-08-05 06:24:37,82.0,75.0,4.0,3.0
2021-08-05 06:24:38,101.0,90.0,9.0,2.0
2021-08-05 06:24:39,95.0,86.0,5.0,4.0
2021-08-05 06:24:40,99.0,89.0,8.0,2.0
2021-08-05 06:24:41,89.0,77.0,7.0,5.0
2021-08-05 06:24:42,87.0,74.0,8.0,5.0
2021-08-05 06:24:43,116.0,105.0,6.0,5.0
2021-08-05 06:24:44,83.0,75.0,6.0,2.0
2021-08-05 06:24:45,96.0,89.0,5.0,2.0
2021-08-05 06:24:46,92.0,83.0,3.0,6.0
2021-08-05 06:24:47,92.0,79.0,11.0,2.0
2021-08-05 06:24:48,93.0,83.0,9.0,1.0
2021-08-05 06:24:49,97.0,86.0,8.0,3.0
2021-08-05 06:24:50,95.0,87.0,2.0,6.0
2021-08-05 06:24:51,111.0,101.0,9.0,1.0
2021-08-05 06:24:52,89.0,78.0,5.0,6.0
2021-08-05 06:24:53,98.0,85.0,6.0,7.0
2021-08-05 06:24:54,105.0,96.0,6.0,3.0
2021-08-05 06:24:55,83.0,71.0,9.0,3.0
2021-08-05 06:24:56,106.0,90.0,8.0,8.0
2021-08-05 06:24:57,97.0,80.0,9.0,8.0
2021-08-05 06:24:58,91.0,84.0,5.0,2.0
2021-08-05 06:24:59,97.0,88.0,6.0,3.0
2021-08-05 06:25:00,96.0,83.0,9.0,4.0
2021-08-05 06:25:01,107.0,92.0,11.0,4.0
2021-08-05 06:25:02,89.0,77.0,7.0,5.0
2021-08-05 06:25:03,84.0,79.0,4.0,1.0
2021-08-05 06:25:04,88.0,81.0,3.0,4.0
2021-08-05 06:25:05,98.0,90.0,3.0,5.0
2021-08-05 06:25:06,97.0,82.0,7.0,8.0
2021-08-05 06:25:07,82.0,77.0,2.0,3.0
2021-08-05 06:25:08,102.0,95.0,6.0,1.0
2021-08-05 06:25:09,91.0,80.0,5.0,6.0
2021-08-05 06:25:10,98.0,83.0,9.0,6.0
2021-08-05 06:25:11,109.0,97.0,6.0,6.0
